Niv1,Niv2,Niv3,Niv4,Num,Con,,Des1,,Des2,Des3,Des4,Des5,Des6,Des7,Des8,Des9,Des10,Des11,Des12,Des13,Des14,Descripción,AFORO INICIAL,,,MODIFICACIONES AFORO,AFORO VIGENTE,,,RECAUDO EN EFECTIVO MES,,RECAUDO EN EFECTIVO ACUMULADO,DEVOLUCIONES PAGADAS ACUMULADAS,,,,RECAUDO EN EFECTIVO ACUMULADO NETO,SALDO DE AFORO POR RECAUDAR
6,0,0,0,13,,,,,,,,,,,,,,,,,,FONDO ESTUPEFACIENTES - MINSALUD,"17.087.264.217,00",,,"-1.500.000.000,00","15.587.264.217,00",,,"4.310.005.120,33",,"25.972.640.262,35","0,00",,,,"25.972.640.262,35","-10.385.376.045,35"
6,0,0,0,13,1,,,,,,,,,,,,,,,,,VENTA   DE MEDICAMENTOS ,"0,00",,,"0,00","0,00",,,"3.507.098.786,20",,"23.540.418.837,86","0,00",,,,"23.540.418.837,86","-23.540.418.837,86"
6,0,0,0,13,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"0,00",,"125.154,67","0,00",,,,"125.154,67","-125.154,67"
6,0,0,0,13,5,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"0,00",,,"0,00","0,00",,,"236.905.527,00",,"337.153.413,03","0,00",,,,"337.153.413,03","-337.153.413,03"
6,0,0,0,13,7,,,,,,,,,,,,,,,,,LICENCIAS,"0,00",,,"0,00","0,00",,,"566.000.807,13",,"2.094.942.856,79","0,00",,,,"2.094.942.856,79","-2.094.942.856,79"
6,0,0,0,14,,,,,,,,,,,,,,,,,,FONDOS INTERNOS MINISTERIO DE DEFENSA ,"382.517.414.000,00",,,"29.647.470.000,00","412.164.884.000,00",,,"66.594.312.852,12",,"443.424.347.089,30","3.357.238.665,12",,,,"440.067.108.424,18","-27.902.224.424,18"
6,0,0,0,14,1,,,,,,,,,,,,,,,,,SERVICIO DE SEGURIDAD Y ESCOLTA   ,"0,00",,,"0,00","0,00",,,"1.081.281.415,57",,"9.989.561.819,73","0,00",,,,"9.989.561.819,73","-9.989.561.819,73"
6,0,0,0,14,11,,,,,,,,,,,,,,,,,SERVICIOS PORTUARIOS Y AEROPORTUARIOS,"0,00",,,"0,00","0,00",,,"0,00",,"61.977.589,00","0,00",,,,"61.977.589,00","-61.977.589,00"
6,0,0,0,14,12,,,,,,,,,,,,,,,,,MULTAS -FONDOS INTERNOS,"0,00",,,"0,00","0,00",,,"195.892.909,94",,"3.483.775.345,13","1.518.959,00",,,,"3.482.256.386,13","-3.482.256.386,13"
6,0,0,0,14,13,,,,,,,,,,,,,,,,,"SERVICIOS RECREATIVOS,CULTURALES Y DEPORTIVOS","0,00",,,"0,00","0,00",,,"407.400,00",,"16.855.400,00","0,00",,,,"16.855.400,00","-16.855.400,00"
6,0,0,0,14,14,,,,,,,,,,,,,,,,,PUBLICIDAD Y PROPAGANDA,"0,00",,,"0,00","0,00",,,"369.364.635,00",,"1.056.431.662,00","0,00",,,,"1.056.431.662,00","-1.056.431.662,00"
6,0,0,0,14,15,,,,,,,,,,,,,,,,,REGISTROS Y SALVOCONDUCTO,"0,00",,,"0,00","0,00",,,"279.947.617,00",,"1.109.194.487,00","390.622,00",,,,"1.108.803.865,00","-1.108.803.865,00"
6,0,0,0,14,16,,,,,,,,,,,,,,,,,RECUPERACIONES,"0,00",,,"0,00","0,00",,,"238.152.971,63",,"2.188.516.677,14","0,00",,,,"2.188.516.677,14","-2.188.516.677,14"
6,0,0,0,14,18,,,,,,,,,,,,,,,,,SERVICIOS EDUCATIVOS,"0,00",,,"0,00","0,00",,,"13.991.101.238,73",,"67.530.049.677,38","1.560.379.729,21",,,,"65.969.669.948,17","-65.969.669.948,17"
6,0,0,0,14,19,,,,,,,,,,,,,,,,,SERVICIOS DE TRANSPORTE TERRESTRE,"0,00",,,"0,00","0,00",,,"10.769.500,00",,"145.823.900,00","1.350.000,00",,,,"144.473.900,00","-144.473.900,00"
6,0,0,0,14,2,,,,,,,,,,,,,,,,,IMPRESOS Y PUBLICACIONES,"0,00",,,"0,00","0,00",,,"1.045.453.307,00",,"10.539.307.890,22","3.225.300,00",,,,"10.536.082.590,22","-10.536.082.590,22"
6,0,0,0,14,20,,,,,,,,,,,,,,,,,SERVICIO DE TRANSPORTE AEREO,"0,00",,,"0,00","0,00",,,"0,00",,"1.779.088.444,00","215.820,00",,,,"1.778.872.624,00","-1.778.872.624,00"
6,0,0,0,14,24,,,,,,,,,,,,,,,,,INTERESES POR MORA,"0,00",,,"0,00","0,00",,,"18.098.568,00",,"276.703.838,79","0,00",,,,"276.703.838,79","-276.703.838,79"
6,0,0,0,14,25,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"2.325.358,80",,"7.029.853.407,58","0,00",,,,"7.029.853.407,58","-7.029.853.407,58"
6,0,0,0,14,26,,,,,,,,,,,,,,,,,PANADERIA,"0,00",,,"0,00","0,00",,,"0,00",,"1.526.941,15","0,00",,,,"1.526.941,15","-1.526.941,15"
6,0,0,0,14,28,,,,,,,,,,,,,,,,,CONVENIOS INTERNACIONALES,"0,00",,,"0,00","0,00",,,"2.319.232.147,62",,"8.726.315.268,57","0,00",,,,"8.726.315.268,57","-8.726.315.268,57"
6,0,0,0,14,29,,,,,,,,,,,,,,,,,FOTOCOPIAS,"0,00",,,"0,00","0,00",,,"2.759.219,00",,"11.410.773,25","1.050.000,00",,,,"10.360.773,25","-10.360.773,25"
6,0,0,0,14,3,,,,,,,,,,,,,,,,,ARRENDAMIENTOS,"0,00",,,"0,00","0,00",,,"2.926.605.521,56",,"26.114.491.138,14","14.734.347,37",,,,"26.099.756.790,77","-26.099.756.790,77"
6,0,0,0,14,30,,,,,,,,,,,,,,,,,CERTIFICACIONES Y CONSTANCIAS,"0,00",,,"0,00","0,00",,,"245.502.502,80",,"2.191.951.985,72","0,00",,,,"2.191.951.985,72","-2.191.951.985,72"
6,0,0,0,14,32,,,,,,,,,,,,,,,,,"CARNETS, TARJETAS RESERVISTAS Y CEDULAS MILITARES","0,00",,,"0,00","0,00",,,"606.613.472,00",,"10.112.982.832,45","359.000,00",,,,"10.112.623.832,45","-10.112.623.832,45"
6,0,0,0,14,33,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"0,00",,,"0,00","0,00",,,"38.538,00",,"167.000.791,73","0,00",,,,"167.000.791,73","-167.000.791,73"
6,0,0,0,14,33,,1,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"0,00",,,"0,00","0,00",,,"38.538,00",,"167.000.791,73","0,00",,,,"167.000.791,73","-167.000.791,73"
6,0,0,0,14,33,,2,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-SERVICIO DE LA DEUDA,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","0,00",,,,"0,00","0,00"
6,0,0,0,14,35,,,,,,,,,,,,,,,,,SERVICIO DE SEGURIDAD MARITIMA,"0,00",,,"0,00","0,00",,,"7.629.338.965,00",,"115.790.552.450,00","0,00",,,,"115.790.552.450,00","-115.790.552.450,00"
6,0,0,0,14,36,,,,,,,,,,,,,,,,,USO DE AREAS DE FONDEO,"0,00",,,"0,00","0,00",,,"1.199.138.000,00",,"17.739.217.501,00","914.659.389,00",,,,"16.824.558.112,00","-16.824.558.112,00"
6,0,0,0,14,37,,,,,,,,,,,,,,,,,PARTICIPACION VENTAS,"0,00",,,"0,00","0,00",,,"333.433.516,00",,"7.684.339.451,00","0,00",,,,"7.684.339.451,00","-7.684.339.451,00"
6,0,0,0,14,39,,,,,,,,,,,,,,,,,PERMISOS DE PORTE Y TENENCIA DE ARMAS,"0,00",,,"0,00","0,00",,,"2.148.421,00",,"1.291.499.066,00","1.291.430,00",,,,"1.290.207.636,00","-1.290.207.636,00"
6,0,0,0,14,4,,,,,,,,,,,,,,,,,SERVICIO DE PARQUEADERO,"0,00",,,"0,00","0,00",,,"1.284.000,00",,"33.584.000,00","0,00",,,,"33.584.000,00","-33.584.000,00"
6,0,0,0,14,40,,,,,,,,,,,,,,,,,MANTENIMIENTO CASAS FISCALES,"0,00",,,"0,00","0,00",,,"1.281.836.996,41",,"11.040.531.775,98","56.864.809,54",,,,"10.983.666.966,44","-10.983.666.966,44"
6,0,0,0,14,41,,,,,,,,,,,,,,,,,SERVICIO DE ASESORIA E INTERVENTORIA,"0,00",,,"0,00","0,00",,,"3.125.263,00",,"31.249.342,00","0,00",,,,"31.249.342,00","-31.249.342,00"
6,0,0,0,14,42,,,,,,,,,,,,,,,,,SERVICIO ESPECIALIZACION DE BUCEO Y PARACAIDISMO Y SALVAMENTO,"0,00",,,"0,00","0,00",,,"892.780.154,00",,"8.288.355.944,00","0,00",,,,"8.288.355.944,00","-8.288.355.944,00"
6,0,0,0,14,43,,,,,,,,,,,,,,,,,SERVICIO DE PELUQUERIA,"0,00",,,"0,00","0,00",,,"4.391.700,00",,"37.398.870,00","0,00",,,,"37.398.870,00","-37.398.870,00"
6,0,0,0,14,44,,,,,,,,,,,,,,,,,SERVICIO DE LAVANDERIA ,"0,00",,,"0,00","0,00",,,"7.878.100,00",,"87.350.700,00","0,00",,,,"87.350.700,00","-87.350.700,00"
6,0,0,0,14,45,,,,,,,,,,,,,,,,,SERVICIO DE LABORATORIO,"0,00",,,"0,00","0,00",,,"20.716.362,74",,"135.341.411,90","0,00",,,,"135.341.411,90","-135.341.411,90"
6,0,0,0,14,46,,,,,,,,,,,,,,,,,DEVOLUCION IVA,"0,00",,,"0,00","0,00",,,"332.501.024,00",,"1.714.160.512,00","0,00",,,,"1.714.160.512,00","-1.714.160.512,00"
6,0,0,0,14,47,,,,,,,,,,,,,,,,,CONVENIOS INSTITUCIONALES,"0,00",,,"0,00","0,00",,,"31.463.950.821,00",,"125.385.245.024,54","792.996.984,00",,,,"124.592.248.040,54","-124.592.248.040,54"
6,0,0,0,14,48,,,,,,,,,,,,,,,,,RESPONSABILIDADES ADMINISTRATIVAS,"0,00",,,"0,00","0,00",,,"3.637.070,62",,"34.302.506,66","0,00",,,,"34.302.506,66","-34.302.506,66"
6,0,0,0,14,6,,,,,,,,,,,,,,,,,PRENDAS DE VESTIR ,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","0,00",,,,"0,00","0,00"
6,0,0,0,14,7,,,,,,,,,,,,,,,,,SUBPRODUCTOS Y RESIDUOS,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","0,00",,,,"0,00","0,00"
6,0,0,0,14,8,,,,,,,,,,,,,,,,,APROVECHAMIENTOS,"0,00",,,"0,00","0,00",,,"84.606.135,70",,"1.598.398.665,24","8.202.275,00",,,,"1.590.196.390,24","-1.590.196.390,24"
6,0,0,0,15,,,,,,,,,,,,,,,,,,FONDOS INTERNOS POLICIA NACIONAL,"191.317.000.000,00",,,"0,00","191.317.000.000,00",,,"20.778.279.172,89",,"210.206.045.886,40","709.363.220,01",,,,"209.496.682.666,39","-18.179.682.666,39"
6,0,0,0,15,1,,,,,,,,,,,,,,,,,IMPRESOS Y PUBLICACIONES,"0,00",,,"0,00","0,00",,,"24.600,00",,"1.243.836.401,00","0,00",,,,"1.243.836.401,00","-1.243.836.401,00"
6,0,0,0,15,10,,,,,,,,,,,,,,,,,"SERVICIOS RECREATIVOS,CULTURALES Y DEPORTIVOS","0,00",,,"0,00","0,00",,,"4.458.282.601,25",,"8.640.564.171,81","2.576.471,97",,,,"8.637.987.699,84","-8.637.987.699,84"
6,0,0,0,15,10,,2,,,,,,,,,,,,,,,ALOJAMIENTO,"0,00",,,"0,00","0,00",,,"202.490.121,85",,"2.879.477.200,82","1.184.040,00",,,,"2.878.293.160,82","-2.878.293.160,82"
6,0,0,0,15,10,,3,,,,,,,,,,,,,,,RECREACION,"0,00",,,"0,00","0,00",,,"21.481.800,00",,"361.026.767,34","1.392.431,97",,,,"359.634.335,37","-359.634.335,37"
6,0,0,0,15,10,,4,,,,,,,,,,,,,,,"OTROS SERVICIOS RECREATIVOS,CULTURALES Y DEPORTIVOS","0,00",,,"0,00","0,00",,,"4.234.310.679,40",,"5.400.060.203,65","0,00",,,,"5.400.060.203,65","-5.400.060.203,65"
6,0,0,0,15,11,,,,,,,,,,,,,,,,,PUBLICIDAD Y PROPAGANDA,"0,00",,,"0,00","0,00",,,"1.874.827.773,69",,"23.367.708.841,55","0,00",,,,"23.367.708.841,55","-23.367.708.841,55"
6,0,0,0,15,12,,,,,,,,,,,,,,,,,RECUPERACIONES,"0,00",,,"0,00","0,00",,,"1.032.984,00",,"10.876.755,75","31.952.899,00",,,,"-21.076.143,25","21.076.143,25"
6,0,0,0,15,13,,,,,,,,,,,,,,,,,EDUCACION INFORMAL,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","15.600,00",,,,"-15.600,00","15.600,00"
6,0,0,0,15,14,,,,,,,,,,,,,,,,,SERVICIO DE TRANSPORTE TERRESTRE,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","0,00",,,,"0,00","0,00"
6,0,0,0,15,18,,,,,,,,,,,,,,,,,INTERESES DE MORA,"0,00",,,"0,00","0,00",,,"189.191,66",,"1.055.796,20","0,00",,,,"1.055.796,20","-1.055.796,20"
6,0,0,0,15,19,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"1.411.692,88",,"4.700.175,52","0,00",,,,"4.700.175,52","-4.700.175,52"
6,0,0,0,15,2,,,,,,,,,,,,,,,,,ARRIENDAMIENTOS,"0,00",,,"0,00","0,00",,,"834.295.167,63",,"10.380.126.815,85","65.097.707,76",,,,"10.315.029.108,09","-10.315.029.108,09"
6,0,0,0,15,20,,,,,,,,,,,,,,,,,FOTOCOPIAS,"0,00",,,"0,00","0,00",,,"375.600,00",,"8.259.456,01","0,00",,,,"8.259.456,01","-8.259.456,01"
6,0,0,0,15,21,,,,,,,,,,,,,,,,,CERTIFICACIONES Y CONSTANCIAS,"0,00",,,"0,00","0,00",,,"683.730.449,56",,"9.741.329.737,20","8.332.578,51",,,,"9.732.997.158,69","-9.732.997.158,69"
6,0,0,0,15,23,,,,,,,,,,,,,,,,,CARNETS,"0,00",,,"0,00","0,00",,,"21.661.959,00",,"279.917.904,58","170.117,00",,,,"279.747.787,58","-279.747.787,58"
6,0,0,0,15,24,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"0,00",,,"0,00","0,00",,,"0,00",,"717.988,00","0,00",,,,"717.988,00","-717.988,00"
6,0,0,0,15,24,,1,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"0,00",,,"0,00","0,00",,,"0,00",,"717.988,00","0,00",,,,"717.988,00","-717.988,00"
6,0,0,0,15,25,,,,,,,,,,,,,,,,,INDEMNIZACIONES,"0,00",,,"0,00","0,00",,,"286.349.238,40",,"965.407.997,92","0,00",,,,"965.407.997,92","-965.407.997,92"
6,0,0,0,15,26,,,,,,,,,,,,,,,,,SERVICIOS EDUCATIVOS,"0,00",,,"0,00","0,00",,,"6.811.268.734,24",,"38.810.455.464,61","545.803.599,44",,,,"38.264.651.865,17","-38.264.651.865,17"
6,0,0,0,15,31,,,,,,,,,,,,,,,,,SERVICIO DE LABORATORIO,"0,00",,,"0,00","0,00",,,"0,00",,"16.789.999,00","0,00",,,,"16.789.999,00","-16.789.999,00"
6,0,0,0,15,32,,,,,,,,,,,,,,,,,DEVOLUCION IVA,"0,00",,,"0,00","0,00",,,"78.631.596,00",,"786.612.158,00","0,00",,,,"786.612.158,00","-786.612.158,00"
6,0,0,0,15,33,,,,,,,,,,,,,,,,,CONVENIOS INTERINSTITUCIONALES,"0,00",,,"0,00","0,00",,,"3.631.253.706,50",,"61.368.100.453,67","18.915.864,00",,,,"61.349.184.589,67","-61.349.184.589,67"
6,0,0,0,15,34,,,,,,,,,,,,,,,,,RESPONSABILIDADES ADMINISTRATIVAS,"0,00",,,"0,00","0,00",,,"52.073.076,16",,"705.477.858,80","5.358.758,50",,,,"700.119.100,30","-700.119.100,30"
6,0,0,0,15,36,,,,,,,,,,,,,,,,,SERVICIOS FUNERARIOS,"0,00",,,"0,00","0,00",,,"33.854.600,00",,"569.292.136,84","0,00",,,,"569.292.136,84","-569.292.136,84"
6,0,0,0,15,7,,,,,,,,,,,,,,,,,APROVECHAMIENTOS,"0,00",,,"0,00","0,00",,,"352.925,00",,"5.550.772.270,35","23.976.697,01",,,,"5.526.795.573,34","-5.526.795.573,34"
6,0,0,0,15,8,,,,,,,,,,,,,,,,,DONACIONES,"0,00",,,"0,00","0,00",,,"4.000.000,00",,"23.706.215,00","0,00",,,,"23.706.215,00","-23.706.215,00"
6,0,0,0,15,9,,,,,,,,,,,,,,,,,MULTAS-FONDOS INTERNOS POLICIA,"0,00",,,"0,00","0,00",,,"2.004.663.276,92",,"47.730.337.288,74","7.162.926,82",,,,"47.723.174.361,92","-47.723.174.361,92"
6,0,0,0,17,,,,,,,,,,,,,,,,,,FONDO ROTATORIO MINISTERIO DE MINAS Y ENERGIA,"121.871.000,00",,,"0,00","121.871.000,00",,,"408.904,22",,"676.956.960,46","0,00",,,,"676.956.960,46","-555.085.960,46"
6,0,0,0,17,2,,,,,,,,,,,,,,,,,CANONES SUPERFICIARIOS  ,"0,00",,,"0,00","0,00",,,"0,00",,"1.824.037,00","0,00",,,,"1.824.037,00","-1.824.037,00"
6,0,0,0,17,3,,,,,,,,,,,,,,,,,MULTAS ,"0,00",,,"0,00","0,00",,,"-910.000,00",,"673.056.750,22","0,00",,,,"673.056.750,22","-673.056.750,22"
6,0,0,0,17,6,,,,,,,,,,,,,,,,,FOTOCOPIAS,"0,00",,,"0,00","0,00",,,"1.318.904,22",,"2.076.173,24","0,00",,,,"2.076.173,24","-2.076.173,24"
6,0,0,0,18,,,,,,,,,,,,,,,,,,FONDO NACIONAL DE REGALIAS,"0,00",,,"0,00","0,00",,,"15.745.206,73",,"7.933.325.031,61","162.686.393,72",,,,"7.770.638.637,89","-7.770.638.637,89"
6,0,0,0,18,1,,,,,,,,,,,,,,,,,REGALIAS Y COMPENSACIONES MONETARIAS,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","162.686.393,72",,,,"-162.686.393,72","162.686.393,72"
6,0,0,0,18,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"15.745.206,73",,"7.933.325.031,61","0,00",,,,"7.933.325.031,61","-7.933.325.031,61"
6,0,0,0,19,,,,,,,,,,,,,,,,,,ESCUELAS INDUSTRIALES E INSTITUTOS TECNICOS,"298.000.000.000,00",,,"0,00","298.000.000.000,00",,,"33.389.307.563,67",,"317.849.405.708,08","539.115.371,35",,,,"317.310.290.336,73","-19.310.290.336,73"
6,0,0,0,19,1,,,,,,,,,,,,,,,,,APORTES LEY 21 ,"0,00",,,"0,00","0,00",,,"32.961.868.284,27",,"298.181.578.862,94","5.220.677,00",,,,"298.176.358.185,94","-298.176.358.185,94"
6,0,0,0,19,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS ,"0,00",,,"0,00","0,00",,,"203.895.902,65",,"4.173.918.520,79","0,00",,,,"4.173.918.520,79","-4.173.918.520,79"
6,0,0,0,19,3,,,,,,,,,,,,,,,,,INTERESES MORATORIOS,"0,00",,,"0,00","0,00",,,"30.619.541,72",,"159.803.553,56","0,00",,,,"159.803.553,56","-159.803.553,56"
6,0,0,0,19,4,,,,,,,,,,,,,,,,,APORTES LEY 21 VIGENCIAS ANTERIORES,"0,00",,,"0,00","0,00",,,"192.923.835,03",,"15.334.104.770,79","533.894.694,35",,,,"14.800.210.076,44","-14.800.210.076,44"
6,0,0,0,2,,,,,,,,,,,,,,,,,,CONTRIBUCION ENTIDADES VIGILADAS CONTRALORIA GENERAL DE LA NACION,"433.401.252.664,00",,,"51.007.865.754,00","484.409.118.418,00",,,"16.061.219.319,61",,"158.100.207.910,09","1.678.751.948,00",,,,"156.421.455.962,09","327.987.662.455,91"
6,0,0,0,2,1,,,,,,,,,,,,,,,,,CUOTA DE FISCALIZACION Y AUDITAJE,"0,00",,,"0,00","0,00",,,"16.061.219.319,61",,"158.100.207.910,09","1.678.751.948,00",,,,"156.421.455.962,09","-156.421.455.962,09"
6,0,0,0,21,,,,,,,,,,,,,,,,,,FONDO DE SOLIDARIDAD Y GARANTIAS EN SALUD,"1.555.144.470.000,00",,,"0,00","1.555.144.470.000,00",,,"0,00",,"1.610.422.772.499,46","0,00",,,,"1.610.422.772.499,46","-55.278.302.499,46"
6,0,0,0,21,3,,,,,,,,,,,,,,,,,FOSYGA -PROMOCION Y PREVENCION,"0,00",,,"0,00","0,00",,,"0,00",,"87.065.573.363,00","0,00",,,,"87.065.573.363,00","-87.065.573.363,00"
6,0,0,0,21,3,,4,,,,,,,,,,,,,,,IMPUESTO SOCIAL MUNICIONES Y EXPLOSIVOS,"0,00",,,"0,00","0,00",,,"0,00",,"87.065.573.363,00","0,00",,,,"87.065.573.363,00","-87.065.573.363,00"
6,0,0,0,21,4,,,,,,,,,,,,,,,,,FOSYGA Y ECAT,"0,00",,,"0,00","0,00",,,"0,00",,"1.523.357.199.136,46","0,00",,,,"1.523.357.199.136,46","-1.523.357.199.136,46"
6,0,0,0,21,4,,1,,,,,,,,,,,,,,,RECURSOS FONSAT,"0,00",,,"0,00","0,00",,,"0,00",,"357.646.731.399,70","0,00",,,,"357.646.731.399,70","-357.646.731.399,70"
6,0,0,0,21,4,,2,,,,,,,,,,,,,,,RECURSOS PRIMAS SOAT,"0,00",,,"0,00","0,00",,,"0,00",,"1.165.710.467.736,76","0,00",,,,"1.165.710.467.736,76","-1.165.710.467.736,76"
6,0,0,0,22,,,,,,,,,,,,,,,,,,FONDO DE SOLIDARIDAD PENSIONAL,"1.235.538.000.000,00",,,"0,00","1.235.538.000.000,00",,,"159.417.767.959,00",,"1.443.297.055.821,59","0,00",,,,"1.443.297.055.821,59","-207.759.055.821,59"
6,0,0,0,22,1,,,,,,,,,,,,,,,,,FONDO DE SOLIDARIDAD PENSIONAL- SOLIDARIDAD,"0,00",,,"0,00","0,00",,,"66.672.345.517,00",,"402.382.341.898,43","0,00",,,,"402.382.341.898,43","-402.382.341.898,43"
6,0,0,0,22,1,,1,,,,,,,,,,,,,,,APORTE CINCUENTA POR CIENTO MENOS UNO POR CIENTO SUELDOS SUPERIORES A 4 SMMV,"0,00",,,"0,00","0,00",,,"64.008.059.672,00",,"374.511.112.689,44","0,00",,,,"374.511.112.689,44","-374.511.112.689,44"
6,0,0,0,22,1,,2,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"2.588.856.773,00",,"27.547.531.016,23","0,00",,,,"27.547.531.016,23","-27.547.531.016,23"
6,0,0,0,22,1,,3,,,,,,,,,,,,,,,MULTAS - FONDO SOLIDARIDAD PENSIONAL,"0,00",,,"0,00","0,00",,,"75.429.072,00",,"323.698.192,76","0,00",,,,"323.698.192,76","-323.698.192,76"
6,0,0,0,22,2,,,,,,,,,,,,,,,,,FONDO DE SOLIDARIDAD PENSIONAL-SUBSISTENCIA,"0,00",,,"0,00","0,00",,,"92.745.422.442,00",,"1.040.914.713.923,16","0,00",,,,"1.040.914.713.923,16","-1.040.914.713.923,16"
6,0,0,0,22,2,,1,,,,,,,,,,,,,,,APORTES CINCUENTA POR CIENTO  MENOS UNO POR CIENTO SUELDOS SUPERIORES A 4 SMMV-SUBSISTENCIA,"0,00",,,"0,00","0,00",,,"64.535.752.140,00",,"375.283.955.573,60","0,00",,,,"375.283.955.573,60","-375.283.955.573,60"
6,0,0,0,22,2,,3,,,,,,,,,,,,,,,APORTES DIFERENCIALES,"0,00",,,"0,00","0,00",,,"14.971.701.965,00",,"95.920.909.756,37","0,00",,,,"95.920.909.756,37","-95.920.909.756,37"
6,0,0,0,22,2,,4,,,,,,,,,,,,,,,APORTES DE PENSIONADOS,"0,00",,,"0,00","0,00",,,"9.681.922.368,00",,"45.298.001.426,97","0,00",,,,"45.298.001.426,97","-45.298.001.426,97"
6,0,0,0,22,2,,7,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"3.556.045.969,00",,"524.411.847.166,22","0,00",,,,"524.411.847.166,22","-524.411.847.166,22"
6,0,0,0,23,,,,,,,,,,,,,,,,,,COMISION DE REGULACION DE TELECOMUNICACIONES,"30.646.958.851,00",,,"-2.173.000.000,00","28.473.958.851,00",,,"256.310.812,00",,"29.384.935.734,00","0,00",,,,"29.384.935.734,00","-910.976.883,00"
6,0,0,0,23,1,,,,,,,,,,,,,,,,,CONTRIBUCION COMISION DE REGULACION DE TELECOMUNICACIONES,"0,00",,,"0,00","0,00",,,"92.249.250,00",,"28.624.905.010,00","0,00",,,,"28.624.905.010,00","-28.624.905.010,00"
6,0,0,0,23,3,,,,,,,,,,,,,,,,,IMPRESOS Y PUBLICACIONES - COMISION DE REGULACION DE TELECOMUNICACIONES,"0,00",,,"0,00","0,00",,,"0,00",,"52.360,00","0,00",,,,"52.360,00","-52.360,00"
6,0,0,0,23,4,,,,,,,,,,,,,,,,,REINTEGRO POR INCAPACIDADES  VIGENCIAS ANTERIORES ,"0,00",,,"0,00","0,00",,,"0,00",,"2.691.379,00","0,00",,,,"2.691.379,00","-2.691.379,00"
6,0,0,0,23,5,,,,,,,,,,,,,,,,,INTERESES DE MORA,"0,00",,,"0,00","0,00",,,"63.224.307,00",,"312.900.989,00","0,00",,,,"312.900.989,00","-312.900.989,00"
6,0,0,0,23,6,,,,,,,,,,,,,,,,,SANCIONES,"0,00",,,"0,00","0,00",,,"100.837.255,00",,"444.354.715,00","0,00",,,,"444.354.715,00","-444.354.715,00"
6,0,0,0,23,8,,,,,,,,,,,,,,,,,REINTEGRO VIGENCIAS ANTERIORES FUNCIONAMIENTO,"0,00",,,"0,00","0,00",,,"0,00",,"21.100,00","0,00",,,,"21.100,00","-21.100,00"
6,0,0,0,23,9,,,,,,,,,,,,,,,,,REINTEGRO VIGENCIAS ANTERIORES INVERSION,"0,00",,,"0,00","0,00",,,"0,00",,"10.181,00","0,00",,,,"10.181,00","-10.181,00"
6,0,0,0,24,,,,,,,,,,,,,,,,,,COMISION DE REGULACION DE ENERGIA Y GAS,"23.961.291.000,00",,,"0,00","23.961.291.000,00",,,"3.018.400.778,71",,"17.838.488.105,52","0,00",,,,"17.838.488.105,52","6.122.802.894,48"
6,0,0,0,24,1,,,,,,,,,,,,,,,,,CONTRIBUCION COMISION DE REGULACION DE ENERGIA Y GAS,"0,00",,,"0,00","0,00",,,"3.008.478.074,00",,"17.300.191.345,42","0,00",,,,"17.300.191.345,42","-17.300.191.345,42"
6,0,0,0,24,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"9.922.704,71",,"366.176.616,10","0,00",,,,"366.176.616,10","-366.176.616,10"
6,0,0,0,24,3,,,,,,,,,,,,,,,,,FOTOCOPIAS,"0,00",,,"0,00","0,00",,,"0,00",,"188.900,00","0,00",,,,"188.900,00","-188.900,00"
6,0,0,0,24,5,,,,,,,,,,,,,,,,,INTERESES DE MORA,"0,00",,,"0,00","0,00",,,"0,00",,"12.091.491,00","0,00",,,,"12.091.491,00","-12.091.491,00"
6,0,0,0,24,6,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,"0,00",,,"0,00","0,00",,,"0,00",,"159.839.753,00","0,00",,,,"159.839.753,00","-159.839.753,00"
