UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;COMPROMISO;OBLIGACION;ORDEN PAGO;PAGOS
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-410-1000-10;C;410;1000;10;;;;;Propios;20;CSF;ESTUDIO E INVESTIGACIONES GEOGRAFICAS PARA LOS PROCESOS DE PLANIFICACION Y ORDENAMIENTO TERRITORIAL A NIVEL NACIONAL;$ 2.277.336,00;$ 2.277.336,00;$ 2.277.336,00;$ 2.277.336,00
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-1;C;450;1003;1;;;;;Nación;11;CSF;CONSTRUCCION DE LA INFRAESTRUCTURA COLOMBIANA DE DATOS ESPACIALES ANIVEL NACIONAL;$ 0,00;$ 0,00;$ 0,00;$ 0,00
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-1;C;450;1003;1;;;;;Propios;20;CSF;CONSTRUCCION DE LA INFRAESTRUCTURA COLOMBIANA DE DATOS ESPACIALES ANIVEL NACIONAL;$ 0,00;$ 0,00;$ 0,00;$ 0,00
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-3;C;450;1003;3;;;;;Nación;11;CSF;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.;$ 351.884.407,32;$ 351.884.407,32;$ 351.884.407,32;$ 351.884.407,32
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-3;C;450;1003;3;;;;;Propios;20;CSF;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-4;C;450;1003;4;;;;;Propios;20;CSF;INVESTIGACION Y PRESTACION DE SERVICIOS DE INFORMACION GEOGRAFICA;$ 2.968.792.417,79;$ 2.968.792.417,79;$ 2.968.792.417,79;$ 2.968.792.417,79
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-5;C;450;1003;5;;;;;Nación;11;CSF;APOYO INTERINSTITUCIONAL A LA CANCILLERÍA PARA TRABAJOS RELACIONADOS CON LA DEMARCACIÓN DE FRONTERAS, ESTUDIOS TÉCNICOS AFINES Y CONSERVACIÓN DE LAS CUENCAS HIDROGRÁFICAS INTERNACIONALES.;$ 3.000.000,00;$ 3.000.000,00;$ 3.000.000,00;$ 3.000.000,00
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-6;C;450;1003;6;;;;;Nación;11;CSF;LEVANTAMIENTO Y ACTUALIZACION DE LA CARTA GENERAL DEL PAIS.;$ 30.298.836,60;$ 30.298.836,60;$ 30.298.836,60;$ 30.298.836,60
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-450-1003-6;C;450;1003;6;;;;;Propios;20;CSF;LEVANTAMIENTO Y ACTUALIZACION DE LA CARTA GENERAL DEL PAIS.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-520-1000-3;C;520;1000;3;;;;;Nación;11;CSF;RENOVACION Y MANTENIMIENTO DE EQUIPO E INFRAESTRUCTURA FISICA DEL IGAC A NIVEL NACIONAL.;$ 204.856.609,94;$ 204.856.609,94;$ 204.856.609,94;$ 204.856.609,94
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-520-1000-3;C;520;1000;3;;;;;Propios;20;CSF;RENOVACION Y MANTENIMIENTO DE EQUIPO E INFRAESTRUCTURA FISICA DEL IGAC A NIVEL NACIONAL.;$ 438.112.536,63;$ 433.380.482,23;$ 433.380.482,23;$ 433.380.482,23
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-520-1003-1;C;520;1003;1;;;;;Nación;11;CSF;FORMACIÓN, ACTUALIZACIÓN DE LA FORMACIÓN Y CONSERVACIÓN CATASTRAL A NIVEL NACIONAL.;$ 1.802.043.338,06;$ 1.802.043.338,06;$ 1.802.043.338,06;$ 1.802.043.338,06
04-03-00;INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC;C-520-1003-1;C;520;1003;1;;;;;Propios;20;CSF;FORMACIÓN, ACTUALIZACIÓN DE LA FORMACIÓN Y CONSERVACIÓN CATASTRAL A NIVEL NACIONAL.;$ 24.013.252,00;$ 24.013.252,00;$ 24.013.252,00;$ 24.013.252,00
05-01-01;DEPARTAMENTO FUNCION PUBLICA - GESTION GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 3.917.772,00;$ 3.917.772,00;$ 3.917.772,00;$ 3.917.772,00
05-03-00;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP);C-112-705-111;C;112;705;111;;;;;Propios;21;CSF;ADQUISICION  O CONSTRUCCION Y DOTACION DE SEDES CENTRAL Y TERRITORIALES DE LA ESAP;$ 2.928.869.849,97;$ 609.179.146,00;$ 609.179.146,00;$ 609.179.146,00
05-03-00;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP);C-123-705-4;C;123;705;4;;;;;Propios;21;CSF;ADECUACION MANTENIMIENTO DE EDIFICIOS DE LA ESAP NACIONAL;$ 300.000.000,00;$ 300.000.000,00;$ 300.000.000,00;$ 300.000.000,00
11-02-00;FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES;C-670-1002-3;C;670;1002;3;;;;;Propios;20;CSF;IMPLEMENTACIÓN DEL PLAN FRONTERAS PARA LA PROSPERIDAD: IMPULSAR EL DESARROLLO SOCIAL Y ECONÓMICO DE LAS ZONAS DE FRONTERA  A NIVEL NACIONAL;$ 40.000.000,00;$ 40.000.000,00;$ 40.000.000,00;$ 40.000.000,00
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 163.308.000,00;$ 163.308.000,00;$ 163.308.000,00;$ 163.308.000,00
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-223-1002-1;C;223;1002;1;;;;;Nación;10;CSF;MEJORAMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA Y DE COMUNICACIONES A NIVEL NACIONAL;$ 210.151.964,70;$ 210.151.964,70;$ 210.151.964,70;$ 210.151.964,70
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-223-1002-1;C;223;1002;1;;;;;Propios;20;CSF;MEJORAMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA Y DE COMUNICACIONES A NIVEL NACIONAL;$ 70.309.274,50;$ 70.309.274,50;$ 70.309.274,50;$ 70.309.274,50
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-223-1002-1;C;223;1002;1;;;;;Propios;21;CSF;MEJORAMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA Y DE COMUNICACIONES A NIVEL NACIONAL;$ 594.961,26;$ 594.961,26;$ 594.961,26;$ 594.961,26
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-3-2-1-41;A;3;2;1;41;;;;Nación;10;CSF;FONDO PARA LA LUCHA CONTRA LAS DROGAS;$ 11.443.500,00;$ 11.443.500,00;$ 11.443.500,00;$ 11.443.500,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;C-111-800-1;C;111;800;1;;;;;Nación;11;CSF;APOYO PARA LA COFINANCIACION DE LA CONSTRUCCIÓN Y MEJORAMIENTO DE LAS CASAS DE JUSTICIA;$ 205.211.636,31;$ 200.019.271,61;$ 200.019.271,61;$ 200.019.271,61
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;A-1-0-2;A;1;0;2;;;;;Propios;20;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 31.732.291,11;$ 27.773.761,00;$ 27.773.761,00;$ 27.773.761,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 1.717.507.409,09;$ 1.676.819.601,07;$ 1.676.819.601,07;$ 1.676.819.601,07
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;A-3-6-3-60;A;3;6;3;60;;;;Propios;26;CSF;FONDO PARA LOS NOTARIOS DE INSUFICIENTES INGRESOS. DECRETO 1672 DE 1997;$ 1.123.308.239,62;$ 1.112.508.945,72;$ 1.112.508.945,72;$ 1.112.508.945,72
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-111-800-1;C;111;800;1;;;;;Propios;20;CSF;CONSTRUCCIÓN SEDE OFICINA DE INSTRUMENTOS PUBLICOS VILLAVICENCIO, META, ORINOQUÍA;$ 1.455.206.775,00;$ 918.864.720,00;$ 918.864.720,00;$ 918.864.720,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-113-800-30;C;113;800;30;;;;;Propios;20;CSF;REPOSICION Y RECUPERACION DE LA INFRAESTRUCTURA REGISTRAL DEL ORDEN NACIONAL;$ 1.289.608.336,48;$ 1.287.949.067,49;$ 1.287.949.067,49;$ 1.287.949.067,49
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-113-800-31;C;113;800;31;;;;;Propios;20;CSF;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS  A NIVEL NACIONAL;$ 2.015.429.228,84;$ 2.012.315.091,50;$ 2.012.315.091,50;$ 2.012.315.091,50
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-121-800-1;C;121;800;1;;;;;Propios;20;CSF;CONSTRUCCIÓN OFICINAS DE REGISTRO DE CARTAGENA, SANTA MARTA Y MONTE LIBANO ( CORDOBA );$ 299.020.946,99;$ 99.992.000,00;$ 99.992.000,00;$ 99.992.000,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-450-800-1;C;450;800;1;;;;;Propios;20;CSF;SISTEMATIZACION DE LOS PROCESOS ADMINISTRATIVOS Y JURIDICOS DE LA SUPERINTENDENCIA DE NOTARIADO Y REGISTRO.;$ 363.649.087,06;$ 295.568.003,68;$ 295.568.003,68;$ 295.568.003,68
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-450-800-2;C;450;800;2;;;;;Propios;20;CSF;DISEÑO E IMPLEMENTACION DEL MODELO TECNOLOGICO Y DE GESTION PARA LA VENTANILLA UNICA DE REGISTRO A NIVEL NACIONAL;$ 198.544.321,70;$ 194.834.321,70;$ 194.834.321,70;$ 194.834.321,70
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-450-800-5;C;450;800;5;;;;;Propios;20;CSF;SISTEMATIZACION Y MODERNIZACION DE LOS SERVICIOS DE LA SUPERINTENDENCIA DE NOTARIADO Y REGISTRO A NIVEL NACIONAL;$ 1.649.369,00;$ 1.649.369,00;$ 1.649.369,00;$ 1.649.369,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-450-800-5;C;450;800;5;;;;;Propios;21;CSF;SISTEMATIZACION Y MODERNIZACION DE LOS SERVICIOS DE LA SUPERINTENDENCIA DE NOTARIADO Y REGISTRO A NIVEL NACIONAL;$ 836.728.897,00;$ 836.728.897,00;$ 836.728.897,00;$ 836.728.897,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-800-2;C;520;800;2;;;;;Propios;20;CSF;ASISTENCIA TECNICA DE LA ADMINISTRACION CENTRAL A LA SISTEMATIZACION DE OFICINAS DE REGISTRO;$ 607.895.338,89;$ 607.895.338,89;$ 607.895.338,89;$ 607.895.338,89
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-800-6;C;520;800;6;;;;;Propios;20;CSF;IMPLEMENTACION INTERRELACION CATASTRO REGISTRO NACIONAL;$ 1.538.957.045,31;$ 1.529.092.222,33;$ 1.529.092.222,33;$ 1.529.092.222,33
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-800-8;C;520;800;8;;;;;Propios;20;CSF;AMPLIACIÓN Y SOSTENIBILIDAD DEL SISTEMA INTEGRADO DE GESTIÓN DE LA SUPERINTENDENCIA DE NOTARIADO Y REGISTRO A NIVEL  NACIONAL;$ 65.808.000,00;$ 65.808.000,00;$ 65.808.000,00;$ 65.808.000,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-800-9;C;520;800;9;;;;;Propios;20;CSF;IMPLEMENTACIÓN DE LAS HERRAMIENTAS, PROCESOS Y PROCEDIMIENTOS DE LA INFORMACIÓN FINANCIERA EN LA SNR;$ 228.041.386,68;$ 228.041.386,68;$ 228.041.386,68;$ 228.041.386,68
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-1000-2;C;520;1000;2;;;;;Propios;20;CSF;PROTECCION REGISTRAL A LOS DERECHOS DE BIENES INMUEBLES ABANDONADOS POR LA POBLACIÓN DESPLAZADA CONFORME A LA POLITICA DE TIERRAS EN COLOMBIA;$ 2.227.390.885,58;$ 1.904.743.675,67;$ 1.904.743.675,67;$ 1.904.743.675,67
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-540-800-1;C;540;800;1;;;;;Propios;20;CSF;DESARROLLO IMPLEMENTACIÓN Y ADMINISTRACIÓN DE LA  REORGANIZACIÓN DE LOS CÍRCULOS REGISTRALES A NIVEL  NACIONAL;$ 968.544.253,00;$ 882.504.922,00;$ 882.504.922,00;$ 882.504.922,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-630-803-1;C;630;803;1;;;;;Propios;20;CSF;IMPLANTACION CONVENIO PARA EJECUCION DE PROYECTOS DE INVERSION PARA EL SECTOR JUSTICIA EN DESARROLLO DE LA LEY 55 DE 1985;$ 0,00;$ 0,00;$ 0,00;$ 0,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 1.593.954.164,00;$ 1.593.945.364,00;$ 1.593.945.364,00;$ 1.593.945.364,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-4;A;2;0;4;;;;;Propios;26;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 0,00;$ 0,00;$ 0,00;$ 0,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-5-3-6;A;3;5;3;6;;;;Nación;10;CSF;ATENCION REHABILITACION AL RECLUSO;$ 0,00;$ 0,00;$ 0,00;$ 0,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-1-1;A;5;1;1;;;;;Propios;26;CSF;COMPRA DE BIENES Y SERVICIOS;$ 0,00;$ 0,00;$ 0,00;$ 0,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-1-2-1;A;5;1;2;1;;;;Propios;26;CSF;OTROS GASTOS;$ 0,00;$ 0,00;$ 0,00;$ 0,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 2.912.453.989,89;$ 2.912.453.989,89;$ 2.912.453.989,89;$ 2.912.453.989,89
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;A-3-1-1-12;A;3;1;1;12;;;;Nación;10;CSF;ALIMENTACION PARA INTERNOS;$ 532.123.286,95;$ 532.123.286,95;$ 532.123.286,95;$ 532.123.286,95
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-111-802-1;C;111;802;1;;;;;Nación;11;SSF;CONSTRUCCIÓN Y AMPLIACIÓN DE INFRAESTRUCTURA PARA GENERACION DE CUPOS EN LOS ESTABLECIMIENTOS DE RECLUSIÓN DEL ORDEN NACIONAL;$ 0,00;$ 0,00;$ 0,00;$ 0,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-111-802-1;C;111;802;1;;;;;Nación;16;CSF;CONSTRUCCIÓN Y AMPLIACIÓN DE INFRAESTRUCTURA PARA GENERACION DE CUPOS EN LOS ESTABLECIMIENTOS DE RECLUSIÓN DEL ORDEN NACIONAL;$ 77.934.040.420,99;$ 71.339.720.070,55;$ 71.339.720.070,55;$ 71.339.720.070,55
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-113-802-3;C;113;802;3;;;;;Nación;16;CSF;MANTENIMIENTO, MEJORAMIENTO Y CONSERVACION DE LA INFRAESTRUCTURA FISICA DEL SISTEMA PENITENCIARIO Y CARCELARIO NACIONAL;$ 27.795.522.789,42;$ 26.892.772.030,33;$ 26.892.772.030,33;$ 26.892.772.030,33
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-213-802-2;C;213;802;2;;;;;Nación;16;CSF;ADQUISICION E IMPLEMENTACION DE EQUIPOS PARA LA DETECCION DEL INGRESO DE ELEMENTOS PROHIBIDOS A LOS PRINCIPALES ESTABLECIMIENTOS DE RECLUSION DEL ORDEN NACIONAL;$ 1.288.259.865,00;$ 1.288.259.865,00;$ 1.288.259.865,00;$ 1.288.259.865,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-213-802-3;C;213;802;3;;;;;Nación;11;CSF;ADQUISICION DE TECNOLOGIA PARA AUDIENCIAS VIRTUALES EN CASOS DE VIOLACIONES A LOS DERECHOS HUMANOS E INFRACCIONES AL DERECHO INTERNACIONAL HUMANITARIO EN 24 ESTABLECIMIENTOS DE RECLUSION DEL ORDEN NACIONAL;$ 79.340.878,00;$ 79.340.878,00;$ 79.340.878,00;$ 79.340.878,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-223-802-4;C;223;802;4;;;;;Nación;16;CSF;IMPLEMENTACIÓN DEL SISTEMA DE GESTIÓN DE SEGURIDAD DE LA INFORMACIÓN EN LA CIUDAD DE BOGOTÁ;$ 79.984.912,25;$ 79.984.912,25;$ 79.984.912,25;$ 79.984.912,25
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-670-1000-1;C;670;1000;1;;;;;Nación;11;CSF;IMPLEMENTACIÓN DEL SISTEMA DE GESTION DE CALIDAD EN LA SPC;$ 213.420.482,00;$ 213.420.482,00;$ 213.420.482,00;$ 213.420.482,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 8.000.000,00;$ 0,00;$ 0,00;$ 0,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;C-223-1000-3;C;223;1000;3;;;;;Nación;11;CSF;IMPLEMENTACIÓN  ESTRATEGIA DE FORTALECIMIENTO Y MODERNIZACIÓN DE LAS TICS EN EL MHCP BOGOTA D.C.;$ 2.588.690.592,00;$ 2.588.690.592,00;$ 2.588.690.592,00;$ 2.588.690.592,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;C-630-600-21;C;630;600;21;;;;;Nación;11;CSF;ESTRUCTURACION PRIMERA LINEA METRO PLM - BOGOTA;$ 5.249.290.000,00;$ 0,00;$ 0,00;$ 0,00
13-01-17;UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA DEL INSPECTOR GENERAL DE TRIBUTOS, RENTAS Y CONTRIBUCIONES PARAFISCALES – ITRC;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 1.567.688,00;$ 1.567.688,00;$ 1.567.688,00;$ 1.567.688,00
13-01-17;UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA DEL INSPECTOR GENERAL DE TRIBUTOS, RENTAS Y CONTRIBUCIONES PARAFISCALES – ITRC;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 10.625.636,00;$ 10.625.636,00;$ 10.625.636,00;$ 10.625.636,00
13-01-17;UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA DEL INSPECTOR GENERAL DE TRIBUTOS, RENTAS Y CONTRIBUCIONES PARAFISCALES – ITRC;C-223-1000-1;C;223;1000;1;;;;;Nación;10;CSF;IMPLEMENTACIÓN DEL SISTEMA TECNOLÓGICO DE INFORMACIÓN Y TELECOMUNICACIONES DE LA AGENCIA  ITRC   BOGOTÁ.;$ 607.222.192,00;$ 607.222.192,00;$ 607.222.192,00;$ 607.222.192,00
13-09-00;SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA;A-1-0-2;A;1;0;2;;;;;Propios;21;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 11.787.001,00;$ 1.157.680,00;$ 1.157.680,00;$ 1.157.680,00
13-09-00;SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 4.478.444,00;$ 2.295.100,00;$ 2.295.100,00;$ 2.295.100,00
13-09-00;SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA;A-2-0-4;A;2;0;4;;;;;Propios;21;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 12.305.698,00;$ 11.675.373,00;$ 11.675.373,00;$ 11.675.373,00
13-09-00;SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA;C-123-1000-1;C;123;1000;1;;;;;Propios;20;CSF;DISEÑO INSTALACION Y MANTENIMIENTO DEL CENTRO DE COMPUTO;$ 62.667.000,00;$ 62.667.000,00;$ 62.667.000,00;$ 62.667.000,00
13-09-00;SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA;C-520-1000-5;C;520;1000;5;;;;;Propios;20;CSF;SISTEMATIZACION INTEGRAL DE LA INFORMACION INSTITUCIONAL;$ 53.756.468,00;$ 53.756.468,00;$ 53.756.468,00;$ 53.756.468,00
13-09-00;SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA;C-520-1700-2;C;520;1700;2;;;;;Propios;20;CSF;FORTALECIMIENTO MODELO DE SUPERVISIÓN CON UN ENFOQUE BASADO EN RIESGOS Y EN ESTÁNDARES NIIF EN EL SECTOR VIGILADO A NIVEL NACIONAL;$ 13.851.560,00;$ 13.851.560,00;$ 13.851.560,00;$ 13.851.560,00
13-10-00;UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 160.176.478,00;$ 160.176.478,00;$ 160.176.478,00;$ 160.176.478,00
13-10-00;UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 172.890.255,00;$ 172.890.255,00;$ 172.890.255,00;$ 172.890.255,00
13-10-00;UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES;C-123-1000-3;C;123;1000;3;;;;;Nación;11;CSF;ADECUACION Y MANTENIMIENTO DE LA INFRAESTRUCTURA FISICA DE LAS SEDES DE LA DIAN A NIVEL NACIONAL;$ 1.747.409.072,01;$ 1.747.409.072,01;$ 1.747.409.072,01;$ 1.747.409.072,01
13-10-00;UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES;C-223-1000-2;C;223;1000;2;;;;;Nación;11;CSF;MEJORAMIENTO DE LOS SERVICIOS INFORMATICOS ELECTRONICOS (SIES) Y LA PLATAFORMA TECNOLOGICA DE LA DIAN A NIVEL NACIONAL;$ 6.425.862.746,52;$ 6.425.862.746,52;$ 6.425.862.746,52;$ 6.425.862.746,52
13-10-00;UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES;C-520-1000-125;C;520;1000;125;;;;;Nación;11;CSF;APLICACIÓN TECNOLOGIA EN EL CICLO VITAL DE DOCUMENTOS  DE LA DIAN A NIVEL NACIONAL;$ 77.957.916,00;$ 77.957.916,00;$ 77.957.916,00;$ 77.957.916,00
13-13-00;SUPERINTENDENCIA FINANCIERA DE COLOMBIA;A-1-0-2;A;1;0;2;;;;;Propios;20;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 21.123.720,00;$ 0,00;$ 0,00;$ 0,00
13-13-00;SUPERINTENDENCIA FINANCIERA DE COLOMBIA;C-310-1000-1;C;310;1000;1;;;;;Propios;20;CSF;CAPACITACION   Y ENTRENAMIENTO PARA EL FORTALECIMIENTO DE COMPETENCIAS EN SUPERVISION FINANCIERA;$ 27.996.348,00;$ 27.996.348,00;$ 27.996.348,00;$ 27.996.348,00
13-14-01;UGPPP - GESTION GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 576.997.370,00;$ 575.877.334,00;$ 575.877.334,00;$ 575.877.334,00
13-14-01;UGPPP - GESTION GENERAL;C-520-1000-1;C;520;1000;1;;;;;Nación;11;CSF;DOTACION DE LA INFRAESTRUCTURA TECNOLOGICA EN INFORMATICA Y COMUNICACIONES DE ULTIMA GENERACION PARA LA UGPP;$ 263.250.400,00;$ 263.250.400,00;$ 263.250.400,00;$ 263.250.400,00
13-15-00;FONDO ADAPTACION;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 0,00;$ 0,00;$ 0,00;$ 0,00
13-15-00;FONDO ADAPTACION;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 59.613.580,74;$ 59.613.580,74;$ 59.613.580,74;$ 59.613.580,74
13-15-00;FONDO ADAPTACION;C-630-1000-2;C;630;1000;2;;;;;Nación;10;CSF;CONSTRUCCION Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP;$ 988.112.992.435,00;$ 988.112.992.435,00;$ 988.112.992.435,00;$ 988.112.992.435,00
